datetime,q_committed,soc,d_da_prod,d_id_prod,d_da_bat,d_id_bat,charge,is_charging,forecasted_production,forecasted_price_DA,forecasted_price_ID,DA_price_real,DA_price_forecasted,error_x,ID_price_real,ID_price_forecasted,error_y,SMF_real,SMF_forecasted,error,forecasted_production_meteologica,prod_type,powerPlantId,real_production,x_id,x_ceza,bat_to_discharge,revenue,battery_cost,penalty,net_profit,id_costs,total_battery_usage,degradation_cost,cycle_equivalent,DA_revenue,ID_revenue,date,total_cycle,charge_used,discharge_used,id_alim,id_satis
2025-07-21 06:00:00,0.11312137133485167,30.892312294160003,0.11312137133485167,0.0,0.0,0.0,0.4468786286651484,1.0,0.4524854853394068,1758.109535572814,1894.849595146124,2401.0,1758.109535572814,-0.2677594604028264,2702.12,1894.849595146124,-0.29875446125778127,2103.0,1915.3006182576187,-0.08925315346760879,0.4524854853394068,RES,1920,0.56,0.0,0.0,0.0,271.6044125749789,285.1085650883647,0.0,271.6044125749789,0.0,0.4468786286651484,0.0,0.2234393143325742,271.6044125749789,0.0,2025-07-21,0.2234393143325742,0.0,0.0,0.0,0.0
2025-07-21 07:00:00,2.165079909580744,31.316846991391895,2.165079909580744,0.0,0.0,0.0,0.41492009041925604,-0.0,2.165079909580744,2326.9616399176134,1984.8077508003566,2749.07,2326.9616399176134,-0.1535458755442337,2441.58,1984.8077508003566,-0.18708059912009573,2450.0,2324.6042016388756,-0.05118195851474457,2.165079909580744,RES,1920,2.58,0.0,0.0,0.0,5951.956227031136,264.71901768748535,0.0,5951.956227031136,0.0,0.41492009041925604,0.0,0.20746004520962802,5951.956227031136,0.0,2025-07-21,0.20746004520962802,0.0,0.0,0.0,0.0
2025-07-21 08:00:00,5.684546306675379,31.711021077290187,5.684546306675379,0.0,0.0,0.0,1.2454536933246203,-0.0,5.684546306675379,2573.4467999414446,2312.179918616978,3304.33,2573.4467999414446,-0.2211895301191331,3085.64,2312.179918616978,-0.2506643942206551,3400.0,3149.3185325316495,-0.07372984337304436,5.684546306675379,RES,1920,6.93,0.0,0.0,0.0,18783.616897536656,794.5994563411077,0.0,18783.616897536656,0.0,1.2454536933246203,0.0,0.6227268466623102,18783.616897536656,0.0,2025-07-21,0.6227268466623102,0.0,0.0,0.0,0.0
2025-07-21 09:00:00,9.000478996852095,32.89420208594858,9.000478996852095,0.0,0.0,0.0,1.869521003147904,1.0,9.000478996852095,2675.2034127746288,2512.5729634711056,3304.34,2675.2034127746288,-0.19039704970595367,3223.79,2512.5729634711056,-0.22061518787789963,3400.0,3184.2166769999194,-0.06346568323531789,9.000478996852095,RES,1920,10.87,0.0,0.0,0.0,29740.642768458252,1192.7544000083626,0.0,29740.642768458252,0.0,1.869521003147904,0.0,0.934760501573952,29740.642768458252,0.0,2025-07-21,0.934760501573952,0.0,0.0,0.0,0.0
2025-07-21 10:00:00,12.57636408388507,34.67024703893909,12.57636408388507,0.0,0.0,0.0,1.3336359161149307,-0.0,12.57636408388507,3369.2934975654302,3270.9413787250983,3250.0,3369.2934975654302,0.03670569155859389,3246.45,3270.9413787250983,0.0075440492615313215,3400.0,3400.0,0.0122352305195313,12.57636408388507,RES,1920,13.91,0.0,0.0,0.0,40873.18327262648,850.8597144813258,0.0,40873.18327262648,0.0,1.3336359161149307,0.0,0.6668179580574654,40873.18327262648,0.0,2025-07-21,0.6668179580574654,0.0,0.0,0.0,0.0
2025-07-21 11:00:00,15.07974988742127,35.937201159248275,15.07974988742127,0.0,0.0,0.0,1.870250112578729,-0.0,15.07974988742127,2993.3610227017975,2926.1375722364587,3199.78,2993.3610227017975,-0.06451036549331597,3186.23,2926.1375722364587,-0.08163014840847695,3400.0,3326.8882524409087,-0.02150345516443866,15.07974988742127,RES,1920,16.95,0.0,0.0,0.0,48251.88209477284,1193.2195718252292,0.0,48251.88209477284,0.0,1.870250112578729,0.0,0.9351250562893645,48251.88209477284,0.0,2025-07-21,0.9351250562893645,0.0,0.0,0.0,0.0
2025-07-21 12:00:00,16.72265388307712,37.71393876619807,16.72265388307712,0.0,0.0,0.0,0.9173461169228823,1.0,16.72265388307712,2987.281177373187,2874.0487529043166,2749.08,2987.281177373187,0.08664759751378168,2680.28,2874.0487529043166,0.07229422034426124,3400.0,3400.0,0.028882532504593897,16.72265388307712,RES,1920,17.64,0.0,0.0,0.0,45971.913336889644,585.2668225967989,0.0,45971.913336889644,0.0,0.9173461169228823,0.0,0.45867305846144113,45971.913336889644,0.0,2025-07-21,0.45867305846144113,0.0,0.0,0.0,0.0
2025-07-21 13:00:00,3.698418425971994,38.58541757727481,3.698418425971994,12.751581574028005,0.0,0.0,0.0,-0.0,14.793673703887976,2728.7905837173644,2836.7027853859254,3092.0,2728.7905837173644,-0.11746746969037372,3232.58,2836.7027853859254,-0.12246478497487293,3400.0,3266.8702010175766,-0.03915582323012457,14.793673703887976,RES,1920,16.45,0.0,0.0,0.0,52656.01733767685,0.0,0.0,52656.01733767685,0.0,0.0,0.0,0.0,11435.509773105405,41220.507564571446,2025-07-21,0.0,0.0,0.0,0.0,0.0
2025-07-21 14:00:00,3.5683820591031963,38.58541757727481,3.5683820591031963,11.601617940896803,0.0,0.0,0.0,-0.0,14.273528236412785,2866.541001584387,3099.7823760243637,2841.0,2866.541001584387,0.008990144873068193,3100.19,3099.7823760243637,-0.0001314835463749886,3400.0,3400.0,0.0029967149576893976,14.273528236412785,RES,1920,15.17,0.0,0.0,0.0,46104.99335410104,0.0,0.0,46104.99335410104,0.0,0.0,0.0,0.0,10137.77342991218,35967.21992418886,2025-07-21,0.0,0.0,0.0,0.0,0.0
2025-07-21 15:00:00,11.24032411317856,38.58541757727481,11.24032411317856,0.0,0.24032411317855917,0.0,0.0,-0.0,11.24032411317856,3400.0,3400.0,3130.0,3400.0,0.22162938002252597,3073.34,3400.0,0.2161498287935413,3400.0,3400.0,0.07387646000750865,11.24032411317856,RES,1920,11.0,0.0,0.0,0.24032411317855917,35182.21447424889,153.32678420792075,0.0,35182.21447424889,0.0,0.24032411317855917,0.0,0.12016205658927959,35182.21447424889,0.0,2025-07-21,0.12016205658927959,0.0,0.0,0.0,0.0
