datetime,q_committed,soc,d_da_prod,d_id_prod,d_da_bat,d_id_bat,charge,is_charging,forecasted_production,forecasted_price_DA,forecasted_price_ID,DA_price_real,DA_price_forecasted,error_x,ID_price_real,ID_price_forecasted,error_y,SMF_real,SMF_forecasted,error,forecasted_production_meteologica,prod_type,powerPlantId,real_production,x_id,x_ceza,bat_to_discharge,revenue,battery_cost,penalty,net_profit,id_costs,total_battery_usage,degradation_cost,cycle_equivalent,DA_revenue,ID_revenue
2024-01-02 00:00:00+03:00,4.2428595,35.0,4.2428595,0.0,0.0,0.0,15.587140499999999,1.0,16.97143800289408,1023.6399645728351,895.7131958455774,1299.99,1023.6399645728351,-0.2125785855484772,1165.44,895.7131958455774,-0.2314377438172902,560.0,520.3186640309509,-0.07085952851615906,16.97143800289408,RES,1920,19.83,0.0,0.0,0.0,5515.674921405,9944.595639,0.0,-4428.920717595,0.0,15.587140499999999,0.0,7.793570249999999,5515.674921405,0.0
2024-01-02 01:00:00+03:00,8.98027,50.119526285,8.98027,0.0,0.0,0.0,1.189729999999999,0.0,8.980270037826513,1155.8097173532403,952.3131801983301,1299.99,1155.8097173532403,-0.1109087628726064,1099.41,952.3131801983301,-0.13379614502475873,500.0,481.51520618789897,-0.03696958762420213,8.980270037826513,RES,1920,10.17,0.0,0.0,0.0,11674.261197300002,759.0477399999994,0.0,10915.213457300002,0.0,1.189729999999999,0.0,0.5948649999999995,11674.261197300002,0.0
2024-01-02 02:00:00+03:00,1.4963493,51.273564385,1.4963493,0.0,0.0,0.0,5.603650699999999,1.0,5.98539724838116,978.2515843986588,744.1224056396202,1285.81,978.2515843986588,-0.23919429433690925,1005.05,744.1224056396202,-0.2596165308794386,30.0,27.60805705663091,-0.07973143144563642,5.98539724838116,RES,1920,7.1,0.0,0.0,0.0,1924.020893433,3575.1291466,0.0,-1651.1082531669997,0.0,5.603650699999999,0.0,2.8018253499999997,1924.020893433,0.0
2024-01-02 03:00:00+03:00,5.13501,56.709105564,5.13501,0.0,0.0,0.0,0.6649899999999995,0.0,5.135009951308852,1186.6713072320938,815.583772554043,1299.98,1186.6713072320938,-0.08716187385029475,918.86,815.583772554043,-0.11239604231978431,450.0,436.9257189224558,-0.029053957950098252,5.135009951308852,RES,1920,5.8,0.0,0.0,0.0,6675.410299800001,424.2636199999997,0.0,6251.146679800001,0.0,0.6649899999999995,0.0,0.33249499999999976,6675.410299800001,0.0
2024-01-02 04:00:00+03:00,8.5506237,57.354145863999996,8.5506237,0.0,0.0,0.0,1.2493763000000015,0.0,8.550623747871294,1102.7283255787786,808.7621914365345,1285.82,1102.7283255787786,-0.1423929277979976,966.44,808.7621914365345,-0.16315323099568055,560.0,533.4199868110404,-0.047464309265999205,8.550623747871294,RES,1920,9.8,0.0,0.0,0.0,10994.562965933997,797.102079400001,0.0,10197.460886533996,0.0,1.2493763000000015,0.0,0.6246881500000008,10994.562965933997,0.0
2024-01-02 05:00:00+03:00,13.629373,58.566040875,13.629373,0.5196866487499987,0.0,0.0,1.3909403512500012,0.0,13.629373250862859,1119.7051467433885,744.0153168079514,1285.82,1119.7051467433885,-0.12918981914779007,875.11,744.0153168079514,-0.14980366261618389,560.0,535.8845670924125,-0.043063273049263356,13.629373250862859,RES,1920,15.54,0.0,0.0,0.0,17979.70337404761,887.4199440975008,0.0,17092.283429950112,0.0,1.3909403512500012,0.0,0.6954701756250006,17524.92039086,454.78298318761136
2024-01-02 06:00:00+03:00,7.2825346,59.9152530157125,7.2825346,3.283939825241126,0.0,0.0,14.443525574758874,1.0,21.64385553735747,1070.0898063243458,712.7423710727546,1285.81,1070.0898063243458,-0.16776988332308357,877.36,712.7423710727546,-0.18762837253492906,700.0,660.8536938912805,-0.055923294441027865,21.64385553735747,RES,1920,25.01,0.0,0.0,0.0,12245.153259099554,9214.969316696162,0.0,3030.1839424033915,0.0,14.443525574758874,0.0,7.221762787379437,9363.955814026,2881.1974450735543
2024-01-02 07:00:00+03:00,25.453044,60.0,25.453044,0.5669560000000011,0.0,0.0,0.0,0.0,25.45304394282562,2118.911864030506,1620.2131601583453,1799.99,2118.911864030506,0.17717979768249048,1401.71,1620.2131601583453,0.15588328552863673,1559.99,1652.1229041955694,0.059059932560830176,25.45304394282562,RES,1920,26.02,0.0,0.0,0.0,46609.93256432,0.0,0.0,46609.93256432,0.0,0.0,0.0,0.0,45815.22466956,794.7078947600016
2024-01-02 08:00:00+03:00,25.804254,60.0,22.460418,0.4395819999999979,3.3438362,0.0,0.0,0.0,22.46041809685649,2925.2464481869324,2677.772785436095,2649.0,2925.2464481869324,0.1042832948988042,2435.89,2677.772785436095,0.09929955188292379,1648.0,1705.286289997743,0.03476109829960141,22.46041809685649,RES,1920,22.9,0.0,0.0,3.3438362,69426.24224398,2133.3674956,0.0,67292.87474838,0.0,3.3438362,0.0,1.6719181,68355.468846,1070.7733979799948
2024-01-02 09:00:00+03:00,10.415631,56.55274618556701,10.415631,0.0,0.0,0.0,0.7743690000000001,0.0,10.415630679714262,2440.566011508923,2214.1444425377745,2700.0,2440.566011508923,-0.09608666240410255,2444.17,2214.1444425377745,-0.0941119306194846,2200.0,2129.536447570325,-0.03202888746803417,10.415630679714262,RES,1920,11.19,0.0,0.0,0.0,28122.2037,494.04742200000004,0.0,27628.156278,0.0,0.7743690000000001,0.0,0.38718450000000004,28122.2037,0.0
