datetime,q_committed,soc,d_da_prod,d_id_prod,d_da_bat,d_id_bat,charge,is_charging,forecasted_production,forecasted_price_DA,forecasted_price_ID,DA_price_real,DA_price_forecasted,error_x,ID_price_real,ID_price_forecasted,error_y,SMF_real,SMF_forecasted,error,forecasted_production_meteomatics,prod_type,powerPlantId,real_production,x_id,x_ceza,bat_to_discharge,revenue,battery_cost,penalty,net_profit,extra_income,adjustment_cost,adjustment_penalty,id_costs,total_battery_usage,degradation_cost,cycle_equivalent,date,charge_used,discharge_used,strategy
2025-07-01 22:00:00+03:00,3.7092085,59.91741189473685,3.7092085,0.0,0.15920850000000009,0.0,0.0,0.0,3.7092084590049703,3253.1821268970634,3293.4516757959377,3068.0,3253.1821268970634,0.06035923301729565,3071.52,3293.4516757959377,0.07225467384094451,3068.0,3129.7273756323543,0.02011974433909855,3.7092084590049703,RES,1920,3.55,0.0,0.0,0.15920850000000009,11379.851677999999,0.18116836830821925,251.5525493970335,10883.611977233184,0.0,244.50598300147348,251.5525493970335,0.0,0.15920850000000009,0.0,0.07960425000000004,2025-07-01,0.0,0.0,battery_brain
2025-07-01 23:00:00+03:00,4.2593847,59.45490168421053,4.2593847,0.0,0.4393847000000002,0.0,0.0,0.0,4.259384664867997,3400.0,3400.0,2972.08,3400.0,0.26692102478027274,3054.35,3400.0,0.2776710229665093,2197.0,2392.4751638140865,0.08897367492675759,4.259384664867997,RES,1920,3.82,0.0,0.0,0.4393847000000002,12659.232079176,0.49998969375753444,672.5314830018516,11315.183330910606,0.0,671.0172755697835,672.5314830018516,0.0,0.4393847000000002,0.0,0.2196923500000001,2025-07-01,0.0,0.0,battery_brain
2025-07-02 00:00:00+03:00,4.7127034,59.020477052631584,4.7127034,0.0,0.41270339999999983,0.0,0.0,0.0,4.712703409468986,3400.0,3185.423805129016,2998.0,3400.0,0.15477870900167093,2710.74,3185.423805129016,0.17511225906173833,2263.0,2379.754739490261,0.051592903000556974,4.712703409468986,RES,1920,4.3,0.0,0.0,0.41270339999999983,14128.684793199998,0.4696282018438354,637.2016831178308,12931.647661788344,0.0,559.3658200919799,637.2016831178308,0.0,0.41270339999999983,0.0,0.20635169999999992,2025-07-02,0.0,0.0,battery_brain
2025-07-02 01:00:00+03:00,51.286561,58.44514989473685,3.9665608,0.0,47.8665608,0.0,0.0,0.0,3.9665607654526465,3400.0,3400.0,2917.87,3400.0,0.3275637737731035,2878.17,3400.0,0.3485195167622308,2917.87,3236.4661695264417,0.1091879245910345,3.9665607654526465,RES,1920,3.42,0.0,0.0,0.5465608,149647.51774506998,54.468867658838356,821.3185292560266,147985.18294900368,0.0,786.5473991514218,821.3185292560266,0.0,47.8665608,0.0,23.9332804,2025-07-02,0.0,0.0,battery_brain
2025-07-02 02:00:00+03:00,0.43962357,61.21277845263159,0.43962357,0.0,0.0,0.0,2.62924713,1.0,1.758494273746186,2129.4777214235614,2140.6979851169717,2650.0,2129.4777214235614,-0.19642350134959954,2568.09,2140.6979851169717,-0.1664240797180116,2650.0,2476.4925738078537,-0.06547450044986652,1.758494273746186,RES,1920,1.75,0.0,0.0,0.0,1165.0024605,2.991903148520137,11.592560095107265,1139.5109675239514,0.0,10.90702973242133,11.592560095107265,0.0,2.62924713,0.0,1.314623565,2025-07-02,0.0,0.0,battery_brain
2025-07-02 03:00:00+03:00,0.0,61.21277845263159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2815.207569570267,2586.6213895101005,2800.0,2815.207569570267,0.005431274846523851,2548.12,2586.6213895101005,0.015109723839576025,2197.0,2200.9775036126043,0.0018104249488412813,0.0,RES,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02,0.0,0.0,battery_brain
2025-07-02 04:00:00+03:00,0.0,61.21277845263159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2972.723788545147,2676.9443238608565,2925.0,2972.723788545147,0.016315825143639995,2617.07,2676.9443238608565,0.0228783807314501,2266.0,2278.3238865918293,0.00543860838121333,0.0,RES,1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025-07-02,0.0,0.0,battery_brain
2025-07-02 05:00:00+03:00,1.1227995,61.21210199263159,0.030642637,0.0,1.092799437,0.0,0.0,0.0,0.03064263732595368,2974.9340122795406,2709.3333282103795,3083.03,2974.9340122795406,-0.03506160748369612,2793.07,2709.3333282103795,-0.029980155094437556,3083.03,3046.9980040931805,-0.011687202494565375,0.03064263732595368,RES,1920,0.03,0.0,0.0,0.0006426370000000015,3461.624542485,1.2435309100294931,1.0203541298430152,3458.4631919271264,0.0,0.8974655180007256,1.0203541298430152,0.0,1.092799437,0.0,0.5463997185,2025-07-02,0.0,0.0,battery_brain
2025-07-02 06:00:00+03:00,0.98188425,61.189065940000006,0.98188425,0.0,0.02188425000000005,0.0,0.0,0.0,0.9818842525396442,2872.882886958732,2735.783036923561,2893.93,2872.882886958732,-0.007272848009892327,2751.53,2735.783036923561,-0.005722984331059068,3000.0,2992.727151990108,-0.00242428266996411,0.9818842525396442,RES,1920,0.96,0.0,0.0,0.02188425000000005,2841.5042876025,0.024902777578767177,33.811170173750305,2777.560625955967,0.0,30.10758869520362,33.811170173750305,0.0,0.02188425000000005,0.0,0.010942125000000025,2025-07-02,0.0,0.0,battery_brain
2025-07-02 07:00:00+03:00,0.77739851,62.0,0.77739851,1.8322141330000055,0.0,0.0,3.1025828569999945,1.0,3.109594038376614,958.7150612784028,900.8719876578724,1374.5,958.7150612784028,-0.3024990459960693,1290.38,900.8719876578724,-0.3018552770053223,1374.5,1235.9050204261341,-0.10083301533202312,3.109594038376614,RES,1920,3.38,0.0,0.0,0.0,3432.786724935547,3.5305267855908564,0.0,3778.182642909541,348.9264447595849,0.0,0.0,0.0,3.1025828569999945,0.0,1.5512914284999972,2025-07-02,0.0,0.0,battery_brain
